dataset,method,n_estimators,eta,cost_budget,accuracy,f1,AUC,recourse,validity,cost
Adult,RABIT,100,0.08,0.2,0.8510359511915486,0.646727519906778,0.8985273920291228,0.8150028662681189,0.7737379807692307,0.15199708198878353
Adult,RABIT,100,0.16,0.2,0.8465318155761199,0.6448066717210008,0.8917984509730106,0.9017279502088281,0.8782591052044233,0.12508457634547798
Adult,RABIT,100,0.32,0.2,0.8308901809843584,0.6282628262826283,0.8805321905628444,0.9541397100974531,0.9415326790561704,0.10784178580001973
Adult,RABIT,100,0.64,0.2,0.8141839325198591,0.6140500085048478,0.8663608874332605,0.9765784947997707,0.9690944456451265,0.09546960596744235
Adult,RABIT,100,1.28,0.2,0.7850298910818114,0.5873290363150449,0.8496661577223403,0.9941036770125297,0.9917920656634747,0.08364023315282035
Adult,Vanilla,100,0.01,0.2,0.8581606748014086,0.6537385045981607,0.9151678893635942,0.3699123740889362,0.24054881058138386,0.34580636370816525
Adult,Vanilla,100,0.02,0.2,0.8576693145524527,0.6559778305621536,0.9140513729449264,0.4979936123167636,0.39192540422577127,0.2904973240960084
Adult,Vanilla,100,0.04,0.2,0.856850380804193,0.6575235109717869,0.9113331224460217,0.650151502743428,0.5740352976368531,0.2257421947968379
Adult,Vanilla,100,0.08,0.2,0.8528376054377201,0.6568646171472217,0.9058884792232154,0.8176234542625501,0.7749595796281326,0.1612563955626874
Adult,Vanilla,100,0.16,0.2,0.8457947752026861,0.6646482635796972,0.8972865316766817,0.8771599377610352,0.8424038663584786,0.13262347759675466
Adult,Vanilla,100,0.32,0.2,0.8277782327409713,0.6490906057066578,0.884429811036274,0.944148718368684,0.925382932166302,0.10788275340669719
Adult,Vanilla,100,0.64,0.2,0.7997706985504872,0.6285887893057877,0.8667786462080922,0.971746785685038,0.9596491228070175,0.09594747102865919
Adult,Vanilla,100,1.28,0.2,0.7512898206535091,0.5941467325938795,0.8464458524721674,0.9810826304151994,0.9698039215686275,0.09075129508692463
Adult,OAF,100,0.01,0.2,0.8294161002374908,0.5706039991754277,0.8563929434836006,0.4937351568258128,0.3987551060105038,0.2603532285667533
Adult,OAF,100,0.02,0.2,0.828842846613709,0.5731209150326797,0.8555086462692509,0.6455654737531734,0.5772198886392498,0.2110076395179881
Adult,OAF,100,0.04,0.2,0.8279420194906232,0.5768378650553877,0.8534915850288871,0.8739660961428221,0.8486428009441385,0.15330535198060208
Adult,OAF,100,0.08,0.2,0.8227827368765867,0.5758526068208546,0.8501511727493509,0.968471050691999,0.9616189811584089,0.10697732210481599
Adult,OAF,100,0.16,0.2,0.8168045205142904,0.5783223374175306,0.8454545089468315,0.9923020227663581,0.9904354904354904,0.09650672827354813
Adult,OAF,100,0.32,0.2,0.8057489149127836,0.5716865294330084,0.8385039593687499,0.9953320776349194,0.994059405940594,0.0889152051665661
Adult,OAF,100,0.64,0.2,0.7919089345671935,0.5727257440726417,0.8296725926590731,0.9988534927524363,0.9984759416503375,0.08628830964067391
Adult,OAF,100,1.28,0.2,0.7624273196298419,0.5559467319761212,0.8205221686259955,0.9992629596265662,0.998953488372093,0.0831280828283305
Adult,RABIT,100,0.01,0.2,0.8532470723118499,0.6391461941200162,0.9113385751577843,0.4869380067152567,0.3837906953870365,0.29245385906373556
Adult,RABIT,100,0.02,0.2,0.8538203259356318,0.6446346804698387,0.9099787130553909,0.5617066579313733,0.47062314540059347,0.2544096217711573
Adult,RABIT,100,0.04,0.2,0.8534927524363279,0.6503810826656244,0.907460591815229,0.643518139382524,0.5653953674121406,0.221035682739193
Adult,RABIT,100,0.08,0.2,0.8517729915649824,0.6501739466563587,0.9023243215481811,0.7843747440832036,0.7356160257053921,0.16332407153325762
Adult,RABIT,100,0.16,0.2,0.8466956023257718,0.6490438695163104,0.8927754442873228,0.8691343870280894,0.8369221349117257,0.12780774521820054
Adult,RABIT,100,0.32,0.2,0.8373597575956105,0.6406080347448425,0.8780532698991372,0.9095078208172959,0.8849797023004059,0.1045497204576345
Adult,RABIT,100,0.64,0.2,0.8127098517729916,0.6225449744182209,0.8578559465763933,0.9666693964458275,0.9551465726250826,0.07337345351922464
Adult,RABIT,100,1.28,0.2,0.7824911964622062,0.595861229458308,0.8289380423836337,0.9747768405535993,0.964022894521668,0.06663843625812368
Adult,Vanilla,100,0.01,0.2,0.8597985422979281,0.66232741617357,0.9087920482367515,0.3488657767586602,0.20987777004869324,0.33638440914149975
Adult,Vanilla,100,0.02,0.2,0.8588158218000164,0.6616954474097331,0.9069356209374995,0.3921873720416018,0.26053601673806914,0.3178867756849329
Adult,Vanilla,100,0.04,0.2,0.8572598476783229,0.6625363020329138,0.9032411139772234,0.5635083121775448,0.4652889245585875,0.2630223566060715
Adult,Vanilla,100,0.08,0.2,0.8472688559495537,0.6599817684594348,0.8968565411430314,0.7934649086888871,0.7385986733001658,0.18401843173864957
Adult,Vanilla,100,0.16,0.2,0.8335926623536156,0.6551255940257977,0.8876571900746794,0.9028744574563918,0.871658911373228,0.14611423221369338
Adult,Vanilla,100,0.32,0.2,0.8189337482597658,0.6420592520641087,0.8749869300709612,0.9592989927114897,0.9445064761054042,0.12325137789514756
Adult,Vanilla,100,0.64,0.2,0.7851117844566374,0.6146842878120411,0.8586760638995924,0.9888625010236672,0.9836597380752132,0.10558707950462971
Adult,Vanilla,100,1.28,0.2,0.7527639014003767,0.5882994681576436,0.8423168970179489,0.9986897060027844,0.997948717948718,0.09578925268106307
Adult,OAF,100,0.01,0.2,0.8344934894767013,0.5565064735571648,0.8590830462001636,0.38227827368765865,0.2867813918305598,0.2945487069093142
Adult,OAF,100,0.02,0.2,0.8335926623536156,0.5572984749455338,0.8575189284625586,0.4786667758578331,0.39618704353599543,0.267941288696738
Adult,OAF,100,0.04,0.2,0.8306445008598804,0.5583084152071764,0.8543142076520851,0.7116534272377365,0.6630944407233758,0.1977326317852098
Adult,OAF,100,0.08,0.2,0.8271230857423635,0.5547352879139422,0.8488642590881047,0.9529932028498894,0.9447652040030793,0.1297604447100388
Adult,OAF,100,0.16,0.2,0.8189337482597658,0.5573573573573574,0.8406421592325942,0.9850954057816723,0.9820477411718288,0.11336256320297688
Adult,OAF,100,0.32,0.2,0.793874375563017,0.5515766969535008,0.8306636230219091,0.9949226107607895,0.9934873949579832,0.10057097134006467
Adult,OAF,100,0.64,0.2,0.7747932192285644,0.5395177494976557,0.8198032212115792,0.9968061583817869,0.995742822835935,0.0930869441570072
Adult,OAF,100,1.28,0.2,0.7602161985095406,0.5356803044719315,0.809124122067353,0.9972156252559168,0.996148181715192,0.08992111428961092
Adult,RABIT,100,0.01,0.2,0.8583244615510606,0.666023166023166,0.9083013041781256,0.47088690524936533,0.3508489902541947,0.28417858733409207
Adult,RABIT,100,0.02,0.2,0.8579149946769307,0.6660250240615977,0.9063544281803806,0.5474572107116534,0.44395250553431276,0.24988869274976414
Adult,RABIT,100,0.04,0.2,0.856850380804193,0.6655185610409491,0.9028259710303319,0.6087134550814839,0.5177147471484809,0.22902493620463057
Adult,RABIT,100,0.08,0.2,0.8543116861845876,0.6651609260304913,0.8965229309740481,0.7805257554663828,0.7270875763747454,0.17602321641604504
Adult,RABIT,100,0.16,0.2,0.8453853083285562,0.6544655929721815,0.8860181343929868,0.8656948652853984,0.8303857689523219,0.1428985881709077
Adult,RABIT,100,0.32,0.2,0.821636229629023,0.6389257294429708,0.8707262621535603,0.9387437556301695,0.9178112295352159,0.1144501417239676
Adult,RABIT,100,0.64,0.2,0.8000982720497912,0.6180566421530277,0.8511952381026067,0.9725657194332978,0.9616792495996339,0.09899684961150003
Adult,RABIT,100,1.28,0.2,0.7712718041110475,0.5902889834237934,0.8294140125407949,0.996724265006961,0.9951899951899952,0.08558392681760597
Adult,Vanilla,100,0.01,0.2,0.853083285562198,0.6515151515151515,0.9080438846032295,0.45999508639751047,0.3396094141211818,0.2896540802136565
Adult,Vanilla,100,0.02,0.2,0.8514454180656785,0.650212109525646,0.9062493529510113,0.5129800999099173,0.4021312958681009,0.26761126321439727
Adult,Vanilla,100,0.04,0.2,0.8507083776922447,0.6512339774249091,0.902847966090617,0.6042912128408812,0.5122148193014334,0.2380313366580375
Adult,Vanilla,100,0.08,0.2,0.8489886168208992,0.6532531026701768,0.8970537966753047,0.6987142740152321,0.6251655629139072,0.21416428992665898
Adult,Vanilla,100,0.16,0.2,0.8415363197117354,0.647348277747403,0.8870368704263998,0.8132831053967734,0.763632593821273,0.1682661885179557
Adult,Vanilla,100,0.32,0.2,0.8165588403898124,0.6261682242990654,0.8741004222977888,0.9217918270411923,0.8955256536483973,0.13201951640771373
Adult,Vanilla,100,0.64,0.2,0.786995332077635,0.6095180903768203,0.8589057041186173,0.975759561051511,0.9650613786591123,0.11190300417026872
Adult,Vanilla,100,1.28,0.2,0.7502252067807714,0.5825349028196003,0.8438035715114673,0.996642371632135,0.994761722243516,0.09775776482511589
Adult,OAF,100,0.01,0.2,0.8322823683564,0.5629534784464362,0.849495834165056,0.4319056588322005,0.3359816215181392,0.29525017270196424
Adult,OAF,100,0.02,0.2,0.8312177544836623,0.5626989178866963,0.8487243491359553,0.636147735648186,0.5736084452975048,0.22835380166687863
Adult,OAF,100,0.04,0.2,0.828597166489231,0.5611239253512267,0.8466921087250093,0.7324543444435345,0.6847742184484755,0.19983347687798914
Adult,OAF,100,0.08,0.2,0.8254852182458439,0.5646578140960163,0.8422803122694341,0.8818278601261158,0.8590545028325844,0.14771604725203671
Adult,OAF,100,0.16,0.2,0.8182786012611579,0.5666861941027144,0.8361827068130676,0.9534845630988453,0.9432680783060328,0.1234751472259529
Adult,OAF,100,0.32,0.2,0.8018180329211366,0.5659971305595409,0.8278194996193786,0.9902546883957087,0.9875483938474416,0.10179599344007213
Adult,OAF,100,0.64,0.2,0.7785603144705593,0.5539425932035632,0.8169926614605059,0.9989353861272623,0.9985668614265241,0.09085652124458726
Adult,OAF,100,1.28,0.2,0.758905904512325,0.555823777911889,0.8070875158027324,0.9995905331258701,0.9994121105232217,0.08599387154529402
Adult,RABIT,100,0.01,0.2,0.8524281385635902,0.6452755905511811,0.9074548996262609,0.5204323970190812,0.41748731721874066,0.2687494705033668
Adult,RABIT,100,0.02,0.2,0.8514454180656785,0.644453155625245,0.9057680221887052,0.5996232904758005,0.5126109061908085,0.23740591076508447
Adult,RABIT,100,0.04,0.2,0.8499713373188109,0.6450987989151492,0.9023578667783146,0.6610433215952829,0.5848961989770334,0.21305180021492362
Adult,RABIT,100,0.08,0.2,0.8490705101957252,0.647542551157009,0.8963492731572062,0.7462124314142986,0.6870961227786753,0.18969681827658486
Adult,RABIT,100,0.16,0.2,0.8425190402096471,0.6415657036346691,0.885328421619,0.8198345753828515,0.7747747747747747,0.1620505248979432
Adult,RABIT,100,0.32,0.2,0.8225370567521088,0.6192233350904938,0.8693975505092428,0.9280157235279666,0.906905316670197,0.11286762788879472
Adult,RABIT,100,0.64,0.2,0.8072229956596512,0.605959156344158,0.8494502782319862,0.975595774301859,0.967463696910143,0.08925359392789739
Adult,RABIT,100,1.28,0.2,0.7867496519531569,0.5874524714828897,0.8216930279490532,0.9946769306363116,0.9926312209500057,0.07671712981931184
Adult,Vanilla,100,0.01,0.2,0.8580787814265826,0.6626435662838233,0.9119343207604852,0.35893866186225537,0.21688675470188076,0.33869068566011024
Adult,Vanilla,100,0.02,0.2,0.8575874211776268,0.662264517382016,0.9106422859712999,0.44099582343788385,0.31630608974358976,0.3010928293773459
Adult,Vanilla,100,0.04,0.2,0.8542297928097617,0.6631339894019682,0.9078038916003849,0.6211612480550324,0.5303076454462382,0.23267543491654882
Adult,Vanilla,100,0.08,0.2,0.8520186716894603,0.6636888144425833,0.9022672891305571,0.7857669314552452,0.7319672131147541,0.18354457527807258
Adult,Vanilla,100,0.16,0.2,0.8362951437228728,0.6488670296855787,0.8932799674959431,0.902055523708132,0.8733050847457627,0.14010013660300497
Adult,Vanilla,100,0.32,0.2,0.8201621488821554,0.6321608040201006,0.8810134292185328,0.9488985341085906,0.9319000327403689,0.11729827311699198
Adult,Vanilla,100,0.64,0.2,0.7969863238064041,0.6173792251890724,0.8658827067172767,0.9793628695438539,0.9708805176796856,0.10105843712768064
Adult,Vanilla,100,1.28,0.2,0.7574318237654574,0.5965676927267775,0.8492252617651651,0.9879616739005814,0.9811320754716981,0.09290002328017673
Adult,OAF,100,0.01,0.2,0.8346572762263533,0.581727781230578,0.8615931910072403,0.3855540086806977,0.27197748884145156,0.29380382237241354
Adult,OAF,100,0.02,0.2,0.8334288756039636,0.58370855505526,0.8609047493045767,0.6506428629923839,0.583683029179272,0.17463320872112664
Adult,OAF,100,0.04,0.2,0.8328556219801818,0.5840635826370492,0.8590123267391627,0.7557939562689379,0.7083903774691962,0.1487629145345504
Adult,OAF,100,0.08,0.2,0.8303169273605765,0.5864271457085828,0.8546434151247466,0.8720006551469986,0.8455991306924825,0.12617133309984907
Adult,OAF,100,0.16,0.2,0.8243387109982803,0.5878962536023055,0.8464359049574655,0.9726476128081238,0.9663577759871071,0.10444893336234196
Adult,OAF,100,0.32,0.2,0.8074686757841291,0.5817470201031845,0.8338171878169619,0.9914830890180985,0.9890664423885618,0.09091188799764231
Adult,OAF,100,0.64,0.2,0.7403161084268283,0.5455066647556256,0.81841607712905,0.9996724265006961,0.9995095635115253,0.07694127073708111
Adult,OAF,100,1.28,0.2,0.706248464499222,0.532272786543226,0.8029748447985072,0.9996724265006961,0.9994640943193998,0.07317306557152553
Adult,RABIT,100,0.01,0.2,0.8547211530587175,0.6592393392239724,0.9094109310217962,0.4768651216116616,0.3565024680165206,0.2977001219264567
Adult,RABIT,100,0.02,0.2,0.8532470723118499,0.6570991197856869,0.9077228009342412,0.5680124477929736,0.4675481982436661,0.2544503630736606
Adult,RABIT,100,0.04,0.2,0.8522643518139382,0.6570342205323194,0.9049835132838742,0.6798787978052575,0.604071710726223,0.2067577392503426
Adult,RABIT,100,0.08,0.2,0.8503808041929408,0.653649289099526,0.8997252201698165,0.7650479076242732,0.708967336173666,0.17808192336596412
Adult,RABIT,100,0.16,0.2,0.8442388010809926,0.6490774907749077,0.8905767119543854,0.8502170174432888,0.8116956656028004,0.14654898202456473
Adult,RABIT,100,0.32,0.2,0.8275325526164933,0.6338664812239221,0.8764652044409537,0.9437392514945541,0.9267668692037097,0.10951702410600349
Adult,RABIT,100,0.64,0.2,0.7959217099336664,0.6094043887147336,0.8587651125774975,0.9775612152976824,0.9686964469324802,0.09296371564627712
Adult,RABIT,100,1.28,0.2,0.7675866022438784,0.5841148886283705,0.8385275939268286,0.9851772991564982,0.9782163918642436,0.08676636802523019
Adult,Vanilla,100,0.01,0.2,0.8596347555482762,0.6708909370199693,0.9121048653736519,0.40586356563753995,0.2690176322418136,0.32328177574478684
Adult,Vanilla,100,0.02,0.2,0.8589796085496684,0.6717499046892871,0.9109596485329368,0.4486119072966997,0.3190047537170021,0.30294723132040585
Adult,Vanilla,100,0.04,0.2,0.8582425681762346,0.6738270209157716,0.9082238977766863,0.5749733846531816,0.4718094850396906,0.25088263108027187
Adult,Vanilla,100,0.08,0.2,0.8541478994349357,0.668897564603086,0.9032921778860263,0.7127999344853001,0.6404551978675416,0.18868868105923592
Adult,Vanilla,100,0.16,0.2,0.846286135451642,0.6663111111111111,0.8952189223245735,0.8489886168208992,0.8060580563735802,0.1435082580106795
Adult,Vanilla,100,0.32,0.2,0.8315453279829662,0.6529441538721107,0.8831937033853015,0.9516829088526738,0.9359113621551163,0.10823084798890706
Adult,Vanilla,100,0.64,0.2,0.797150110556056,0.6210800061190148,0.8674838881578079,0.985832446155106,0.9798743601675198,0.09452952396200819
Adult,Vanilla,100,1.28,0.2,0.7595610515109328,0.5978082191780822,0.8498348602031548,0.9971337318810908,0.9955317247542449,0.08768733553071159
Adult,OAF,100,0.01,0.2,0.835721890099091,0.5604732690622262,0.8548837949753851,0.5409057407255753,0.4695808496546504,0.23452118107131653
Adult,OAF,100,0.02,0.2,0.8349029563508312,0.5605928509154315,0.854045072115429,0.664400949963148,0.6113798008534851,0.18292485925296664
Adult,OAF,100,0.04,0.2,0.8324461551060519,0.5735723218007504,0.8518685190560118,0.7598886250102367,0.7163038219641993,0.16305425156684036
Adult,OAF,100,0.08,0.2,0.8302350339857506,0.5775422865294477,0.8477424004856156,0.8658586520350504,0.8398200664971641,0.13734726446160003
Adult,OAF,100,0.16,0.2,0.8244206043731063,0.5754455445544554,0.8402605799371596,0.9086069936942102,0.8893186551621541,0.12225824634645842
Adult,OAF,100,0.32,0.2,0.807796249283433,0.5628608679456137,0.8308101093865559,0.9529932028498894,0.9412126177795985,0.10423472348887632
Adult,OAF,100,0.64,0.2,0.7815903693391205,0.5501770956316411,0.8215816526270391,0.9946769306363116,0.9929378531073446,0.08641535232262766
Adult,OAF,100,1.28,0.2,0.7643108672508394,0.5546270504487775,0.8123083952087169,0.9990991728769143,0.9987314035290047,0.08359215498786624
Adult,RABIT,100,0.01,0.2,0.8559495536811071,0.6669191441014959,0.9100789803193212,0.4210957333551716,0.28248071457572066,0.3037530261829299
Adult,RABIT,100,0.02,0.2,0.8539022193104577,0.664030131826742,0.9088675940845151,0.5183031692736058,0.4012012623434796,0.26492716238337427
Adult,RABIT,100,0.04,0.2,0.852919498812546,0.6634182908545727,0.9060531842768257,0.6126443370731308,0.5171991425946718,0.2314084633244662
Adult,RABIT,100,0.08,0.2,0.8511178445663746,0.6639556377079483,0.9013627468816567,0.7337646384407501,0.6656381775172272,0.19425366200065394
Adult,RABIT,100,0.16,0.2,0.8441569077061666,0.6541886243866981,0.8935491214539228,0.8722463352714765,0.838006230529595,0.1374704426306728
Adult,RABIT,100,0.32,0.2,0.8274506592416674,0.6499418508057817,0.8817187632748663,0.9665875030710016,0.9552337063857801,0.09939938584187367
Adult,RABIT,100,0.64,0.2,0.8167226271394644,0.6382153249272551,0.8653461488270517,0.9898452215215789,0.9861406057896501,0.08662199321661507
Adult,RABIT,100,1.28,0.2,0.7896159200720662,0.6091586794462194,0.843992150600362,0.9968061583817869,0.9954439252336449,0.07740825414552098
Adult,Vanilla,100,0.01,0.2,0.8557038735566292,0.6607624181748171,0.9106386569705662,0.38506264843174187,0.2444913975249019,0.3471947164015606
Adult,Vanilla,100,0.02,0.2,0.8554581934321513,0.6593321752557422,0.9087915140183693,0.4391941691917124,0.31189710610932475,0.3221551989725687
Adult,Vanilla,100,0.04,0.2,0.8540660060601097,0.6578341013824884,0.9051937558492307,0.52452706576038,0.4150125944584383,0.28402544444488886
Adult,Vanilla,100,0.08,0.2,0.8471050691999017,0.6591199561803908,0.8989188635752885,0.6856932274179018,0.6025269262634632,0.22499943528882704
Adult,Vanilla,100,0.16,0.2,0.8359675702235689,0.6511060790802996,0.8891781466512724,0.8961592007206617,0.8649914821124361,0.14859559567906505
Adult,Vanilla,100,0.32,0.2,0.8158218000163787,0.6373165618448637,0.876011874090401,0.9721562525591679,0.9619346171070309,0.11518997675023444
Adult,Vanilla,100,0.64,0.2,0.7911718941937598,0.6189479976090855,0.85931964967948,0.9875522070264515,0.9819926548987087,0.09927359346226836
Adult,Vanilla,100,1.28,0.2,0.7263123413315863,0.5890309886866699,0.8408854312310255,0.9991810662517402,0.9985716326239109,0.0822245041292239
Adult,OAF,100,0.01,0.2,0.8341659159773974,0.5670301475304682,0.8560010482469937,0.3938252395381214,0.29208110175975516,0.29288300168579906
Adult,OAF,100,0.02,0.2,0.8332650888543117,0.5679117147707979,0.8542589436815193,0.7367127999344854,0.6914883408502063,0.15904242133034585
Adult,OAF,100,0.04,0.2,0.8301531406109246,0.5661087866108787,0.8512535415915538,0.8779788715092949,0.8560803631797547,0.13271329102959312
Adult,OAF,100,0.08,0.2,0.8276144459913193,0.5660688517831375,0.8461244924833262,0.9083613135697322,0.8911690332620112,0.11993904789080385
Adult,OAF,100,0.16,0.2,0.81803292113668,0.5636292223095051,0.8383807575570348,0.9468511997379412,0.9353650034857086,0.10585993648516014
Adult,OAF,100,0.32,0.2,0.7991155515518794,0.5615728328865058,0.8279417987862412,0.9695356645647367,0.9609981128119103,0.0953802135593837
Adult,OAF,100,0.64,0.2,0.7779051674719515,0.5631443298969072,0.8167548974378075,0.9873884202767996,0.9827450980392157,0.08482293348746127
Adult,OAF,100,1.28,0.2,0.748095979035296,0.544431279620853,0.8056129809614148,0.9925477028908362,0.9891421071471185,0.07890315268634576
Adult,RABIT,100,0.01,0.2,0.8537384325608058,0.6491159135559922,0.9077682647606934,0.46892146425354186,0.3542766105745295,0.2948462187511499
Adult,RABIT,100,0.02,0.2,0.8524281385635902,0.6495527032283158,0.9058915371629201,0.5789042666448284,0.4853368031228105,0.25048933105106025
Adult,RABIT,100,0.04,0.2,0.8487429366964213,0.6448759853874255,0.9029950050949695,0.6657112439603636,0.5890052356020943,0.21697097514714345
Adult,RABIT,100,0.08,0.2,0.846040455327164,0.6428571428571429,0.8983077361674465,0.783146343460814,0.7316850744756308,0.16844351842990563
Adult,RABIT,100,0.16,0.2,0.8404717058389977,0.6388579903596588,0.8912426427997051,0.9212185734174105,0.9012218913646165,0.1188919794450306
Adult,RABIT,100,0.32,0.2,0.8303169273605765,0.6321022727272727,0.8800691153321485,0.9773974285480305,0.9709504262709189,0.09442249982854145
Adult,RABIT,100,0.64,0.2,0.8042748341659159,0.6225521162349968,0.8647563164692011,0.9919744492670542,0.9888649017157142,0.08304914609780954
Adult,RABIT,100,1.28,0.2,0.7710261239865694,0.6001144164759725,0.8452909460152798,0.9988534927524363,0.998280309544282,0.07334315827052268
Bail,Vanilla,100,0.01,0.2,0.7180636485880771,0.5700615174299385,0.7475399152818507,0.4881219184222322,0.2880299251870324,0.4050223999290295
Bail,Vanilla,100,0.02,0.2,0.7176154190945764,0.5737483085250338,0.7474584555229717,0.49843119677274766,0.29578351164254246,0.3981309804628531
Bail,Vanilla,100,0.04,0.2,0.712684894666069,0.5752153744201458,0.7474696026478709,0.5347377857463022,0.3337612323491656,0.3751760504167255
Bail,Vanilla,100,0.08,0.2,0.707306140744061,0.5848696757787667,0.7469714119119891,0.5983863738233975,0.4002677376171352,0.33526295148703134
Bail,Vanilla,100,0.16,0.2,0.7041685342895563,0.6062052505966588,0.7441451870144569,0.6961004034065441,0.5125808770668584,0.26405625046947045
Bail,Vanilla,100,0.32,0.2,0.6808606006275213,0.6180257510729614,0.7376995764092539,0.8207082025997311,0.6674979218620116,0.19039307357107504
Bail,Vanilla,100,0.64,0.2,0.6172120125504258,0.5975494816211122,0.7272109893502084,0.9300761990138952,0.834920634920635,0.13477897382452267
Bail,Vanilla,100,1.28,0.2,0.5571492604213357,0.5883333333333334,0.7136389360498019,0.9744509188704616,0.9145427286356822,0.10392568592868603
Bail,OAF,100,0.01,0.2,0.6705513222770059,0.48348559381588196,0.7103389583440518,0.5714926042133572,0.41849148418491483,0.2684753660112852
Bail,OAF,100,0.02,0.2,0.6741371582250112,0.4940848990953375,0.7107111008214573,0.5898700134468848,0.4386503067484663,0.2560225762798924
Bail,OAF,100,0.04,0.2,0.6723442402510085,0.5023825731790333,0.7108028502340895,0.636037651277454,0.4918648310387985,0.23753167105468478
Bail,OAF,100,0.08,0.2,0.6723442402510085,0.520655737704918,0.7104950180926413,0.6911698789780367,0.5531776913099871,0.2155727653522599
Bail,OAF,100,0.16,0.2,0.6768265351860152,0.5674865026994601,0.7076036253880056,0.8332586284177499,0.7342857142857143,0.16252066963697392
Bail,OAF,100,0.32,0.2,0.6597938144329897,0.576214405360134,0.7017848261905987,0.9072164948453608,0.8377742946708464,0.12917320755762857
Bail,OAF,100,0.64,0.2,0.6212460779919319,0.5876037091264031,0.691437721870659,0.974002689376961,0.9430255402750491,0.09629775674517688
Bail,OAF,100,1.28,0.2,0.5714926042133572,0.5799648506151143,0.6796354890157946,0.9955177050649933,0.9873577749683944,0.08097135935609373
Bail,RABIT,100,0.01,0.2,0.708650829224563,0.5492371705963939,0.7453199224846084,0.6158673240699238,0.4726153846153846,0.2776790166120158
Bail,RABIT,100,0.02,0.2,0.708650829224563,0.5511049723756906,0.7452496098506286,0.6844464365755266,0.5651636812847437,0.22572392994298376
Bail,RABIT,100,0.04,0.2,0.7095472882115643,0.5567715458276333,0.7455557270497848,0.7140295831465711,0.6024922118380063,0.20368786455062504
Bail,RABIT,100,0.08,0.2,0.7135813536530704,0.5714285714285714,0.7459210097580216,0.734648139847602,0.6243654822335025,0.1906470996576275
Bail,RABIT,100,0.16,0.2,0.7050649932765576,0.5798212005108557,0.7457915316149611,0.7776781712236666,0.6695536309127248,0.1723802754408753
Bail,RABIT,100,0.32,0.2,0.7001344688480502,0.6029673590504451,0.7429953182075424,0.8498431196772748,0.7575976845151954,0.14603366243749724
Bail,RABIT,100,0.64,0.2,0.6651725683549977,0.6062203479177649,0.735046560683233,0.9224562976243836,0.8521367521367521,0.11924395068946675
Bail,RABIT,100,1.28,0.2,0.6243836844464365,0.6035950804162725,0.7209694568777761,0.9731062303899597,0.9370409233997902,0.09769476588807828
Bail,Vanilla,100,0.01,0.2,0.7176154190945764,0.5720108695652174,0.7572096173963747,0.5073957866427611,0.3109717868338558,0.3676994132001704
Bail,Vanilla,100,0.02,0.2,0.7194083370685791,0.5787348586810229,0.7575843322872187,0.5235320484087853,0.32764073371283997,0.3606115034230339
Bail,Vanilla,100,0.04,0.2,0.7158225011205738,0.5823451910408433,0.7577541115741455,0.554011653966831,0.3576500968366688,0.3398825014131578
Bail,Vanilla,100,0.08,0.2,0.7131331241595698,0.5933926302414231,0.7573330932414124,0.6207978484984312,0.4333556597454789,0.2960214484688804
Bail,Vanilla,100,0.16,0.2,0.7122366651725683,0.6187648456057007,0.7554646636140693,0.7131331241595698,0.5372378886478669,0.24237166957389802
Bail,Vanilla,100,0.32,0.2,0.6961004034065441,0.6319218241042345,0.7507974481658692,0.8014343343792022,0.6383673469387755,0.19289576052595744
Bail,Vanilla,100,0.64,0.2,0.6311071268489467,0.611975483262612,0.7407924748332219,0.9152846257283729,0.8002114164904862,0.13812071225504605
Bail,Vanilla,100,1.28,0.2,0.5445988346033169,0.5856443719412724,0.7250518770043388,0.9892424921559838,0.9609756097560975,0.08529089216949372
Bail,OAF,100,0.01,0.2,0.6947557149260422,0.5118279569892473,0.7173753665689149,0.5898700134468848,0.4527511961722488,0.25466284115847904
Bail,OAF,100,0.02,0.2,0.6965486329000449,0.5215547703180212,0.7179618768328446,0.6118332586284178,0.47578692493946734,0.24985452304831954
Bail,OAF,100,0.04,0.2,0.6978933213805468,0.5351724137931034,0.7184034744730841,0.660690273419991,0.5318491032776747,0.22962837300890043
Bail,OAF,100,0.08,0.2,0.6920663379650381,0.5416944629753169,0.7183974721750613,0.7198565665620797,0.6014030612244898,0.20502986217799815
Bail,OAF,100,0.16,0.2,0.6871358135365307,0.56375,0.7161500403011438,0.7996414164051995,0.6952965235173824,0.1742750978893894
Bail,OAF,100,0.32,0.2,0.6647243388614971,0.5811870100783875,0.7104864433811804,0.8901837740923353,0.8087431693989071,0.1407696304055673
Bail,OAF,100,0.64,0.2,0.6342447333034513,0.5828220858895705,0.7006298125568075,0.9771402958314657,0.9540954095409541,0.10355452319721754
Bail,OAF,100,1.28,0.2,0.5912147019273868,0.5824175824175825,0.6886740923667918,0.9937247870909905,0.984144960362401,0.09059498618771189
Bail,RABIT,100,0.01,0.2,0.7185118780815778,0.5722070844686649,0.7572533484248255,0.6727924697445092,0.5434646654158849,0.2530952469628637
Bail,RABIT,100,0.02,0.2,0.7189601075750784,0.5760649087221096,0.7568400473324073,0.7194083370685791,0.6057934508816121,0.2136401618707596
Bail,RABIT,100,0.04,0.2,0.7176154190945764,0.5777479892761395,0.7565853784020169,0.7503361721201255,0.6463492063492063,0.1894570427624492
